"Institute","Academic Program Name","Quota","Category","Gender","Closing Rank"
"National Institute of Technology Delhi","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","16253"
"National Institute of Technology Delhi","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only (including Supernumerary)","22258"
"National Institute of Technology Delhi","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","6093"
"National Institute of Technology Delhi","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","4069"
"National Institute of Technology Delhi","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","ST","Female-only (including Supernumerary)","8873"
"National Institute of Technology Delhi","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","22208"
"National Institute of Technology Delhi","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","26420"
"National Institute of Technology Delhi","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral","803"
"National Institute of Technology Delhi","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","3772"
"National Institute of Technology Delhi","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","8710"
"National Institute of Technology Delhi","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","16086"
"National Institute of Technology Delhi","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","3934"
"National Institute of Technology Delhi","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","Female-only (including Supernumerary)","6847"
"National Institute of Technology Delhi","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","1423"
"National Institute of Technology Delhi","VLSI Design and Technology (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","18485"
"National Institute of Technology Delhi","VLSI Design and Technology (4 Years, Bachelor of Technology)","HS","OPEN","Female-only (including Supernumerary)","24228"
"National Institute of Technology Delhi","VLSI Design and Technology (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","Gender-Neutral","615"
"National Institute of Technology Delhi","VLSI Design and Technology (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","5478"
"National Institute of Technology Delhi","VLSI Design and Technology (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","11925"
"National Institute of Technology Delhi","VLSI Design and Technology (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only (including Supernumerary)","21378"
"National Institute of Technology Delhi","VLSI Design and Technology (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","3763"
"National Institute of Technology Delhi","VLSI Design and Technology (4 Years, Bachelor of Technology)","HS","SC","Female-only (including Supernumerary)","7775"
"National Institute of Technology Delhi","VLSI Design and Technology (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","15438"
"National Institute of Technology Delhi","VLSI Design and Technology (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","22510"
"National Institute of Technology Delhi","VLSI Design and Technology (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","4598"
"National Institute of Technology Delhi","VLSI Design and Technology (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","5708"
"National Institute of Technology Delhi","VLSI Design and Technology (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","3930"
"National Institute of Technology Delhi","VLSI Design and Technology (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","1730"
"National Institute of Technology Durgapur","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","19108"
"National Institute of Technology Durgapur","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","HS","OPEN","Female-only (including Supernumerary)","26580"
"National Institute of Technology Durgapur","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","Gender-Neutral","2391"
"National Institute of Technology Durgapur","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","4901"
"National Institute of Technology Durgapur","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","HS","EWS","Female-only (including Supernumerary)","10441"
"National Institute of Technology Durgapur","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","11771"
"National Institute of Technology Durgapur","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only (including Supernumerary)","21124"
"National Institute of Technology Durgapur","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","2715"
"National Institute of Technology Durgapur","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","HS","SC","Female-only (including Supernumerary)","6640"
"National Institute of Technology Durgapur","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","4615"
"National Institute of Technology Durgapur","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","HS","ST","Female-only (including Supernumerary)","5506"
"National Institute of Technology Durgapur","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","12077"
"National Institute of Technology Durgapur","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","18005"
"National Institute of Technology Durgapur","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","1907"
"National Institute of Technology Durgapur","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","3610"
"National Institute of Technology Durgapur","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","4234"
"National Institute of Technology Durgapur","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","8885"
"National Institute of Technology Durgapur","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","Gender-Neutral","448"
"National Institute of Technology Durgapur","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","2746"
"National Institute of Technology Durgapur","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","847"
"National Institute of Technology Durgapur","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)","OS","ST","Female-only (including Supernumerary)","2125"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","52643"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","HS","OPEN","Female-only (including Supernumerary)","41918"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","Gender-Neutral","2200"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","16724"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","HS","EWS","Female-only (including Supernumerary)","35087"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","37828"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only (including Supernumerary)","32414"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","8588"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","HS","SC","Female-only (including Supernumerary)","4342"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","8845"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","HS","ST","Female-only (including Supernumerary)","15221"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","47888"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","52107"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral","1296"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","8113"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","8502"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","15137"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","20311"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","Gender-Neutral","1073"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","7130"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","OS","SC","Female-only (including Supernumerary)","9530"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","2906"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","OS","ST","Female-only (including Supernumerary)","4401"
"National Institute of Technology Durgapur","Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OPEN","Gender-Neutral","39332"
"National Institute of Technology Durgapur","Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","EWS","Female-only (including Supernumerary)","36277"
"National Institute of Technology Durgapur","Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OBC-NCL","Gender-Neutral","38653"
"National Institute of Technology Durgapur","Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","SC","Gender-Neutral","9379"
